image_path,image_pred,image_pro
./tot_data/img_v3_11029.jpg,9.0,-0.02757684886455536
./tot_data/img_v3_25111.jpg,5.0,-0.22003033757209778
./tot_data/img_v3_28860.jpg,27.0,0.0865008607506752
./tot_data/img_v3_23090.jpg,38.0,-4.199163436889648
./tot_data/img_v3_13039.jpg,39.0,-5.059123992919922
./tot_data/img_v3_40547.jpg,27.0,-6.170907020568848
./tot_data/img_v3_24546.jpg,4.0,0.7423903346061707
./tot_data/img_v3_22743.jpg,39.0,-1.294865608215332
./tot_data/img_v3_23889.jpg,20.0,-2.8648149967193604
./tot_data/img_v3_40936.jpg,23.0,-3.4235305786132812
./tot_data/img_v3_51282.jpg,37.0,0.9855189323425293
./tot_data/img_v3_13277.jpg,9.0,-0.059701547026634216
./tot_data/img_v3_19828.jpg,36.0,-1.3348453044891357
./tot_data/img_v3_556.jpg,17.0,-0.34423789381980896
./tot_data/img_v3_39963.jpg,19.0,1.258516550064087
./tot_data/img_v3_34592.jpg,7.0,4.697743892669678
./tot_data/img_v3_51284.jpg,39.0,0.19180308282375336
./tot_data/img_v3_8174.jpg,9.0,2.4796571731567383
./tot_data/img_v3_8826.jpg,6.0,-3.681791305541992
./tot_data/img_v3_28097.jpg,25.0,1.1574721336364746
./tot_data/img_v3_25455.jpg,29.0,-0.2563587427139282
./tot_data/img_v3_50099.jpg,23.0,1.209373950958252
./tot_data/img_v3_12387.jpg,11.0,-4.932125091552734
./tot_data/img_v3_21556.jpg,20.0,-0.059425435960292816
./tot_data/img_v3_19900.jpg,11.0,-1.0560846328735352
./tot_data/img_v3_43361.jpg,17.0,2.4531426429748535
./tot_data/img_v3_50569.jpg,35.0,0.11748066544532776
./tot_data/img_v3_18697.jpg,29.0,-3.0884430408477783
./tot_data/img_v3_35017.jpg,8.0,2.3354501724243164
./tot_data/img_v3_39585.jpg,18.0,1.1129406690597534
./tot_data/img_v3_20691.jpg,27.0,0.3140648305416107
./tot_data/img_v3_40271.jpg,20.0,7.464351654052734
./tot_data/img_v3_10072.jpg,3.0,-1.5186161994934082
./tot_data/img_v3_20048.jpg,34.0,0.09566833823919296
./tot_data/img_v3_27840.jpg,25.0,-4.357682704925537
./tot_data/img_v3_26059.jpg,21.0,1.1851069927215576
./tot_data/img_v3_46375.jpg,25.0,1.0744447708129883
./tot_data/img_v3_48399.jpg,33.0,-3.6182916164398193
./tot_data/img_v3_23284.jpg,15.0,-5.163722991943359
./tot_data/img_v3_38794.jpg,1.0,9.481453895568848
./tot_data/img_v3_43398.jpg,17.0,2.374216079711914
./tot_data/img_v3_15233.jpg,18.0,-2.953200578689575
./tot_data/img_v3_29632.jpg,29.0,5.644459247589111
./tot_data/img_v3_5308.jpg,11.0,2.2169268131256104
./tot_data/img_v3_30330.jpg,30.0,7.591911792755127
./tot_data/img_v3_34830.jpg,7.0,5.45697546005249
./tot_data/img_v3_38018.jpg,14.0,4.459797382354736
./tot_data/img_v3_30576.jpg,4.0,0.6308684945106506
./tot_data/img_v3_1287.jpg,8.0,1.9577103853225708
./tot_data/img_v3_39817.jpg,19.0,3.105140447616577
