image_path,image_pred,image_pro
0.0,0.0,3.696354389190674
0.0,0.0,2.1572391986846924
0.0,0.0,-0.2579081952571869
2.0,2.0,8.284886360168457
21.0,21.0,-0.7438808679580688
21.0,21.0,0.300248920917511
21.0,21.0,-1.9291692972183228
21.0,21.0,-2.1590075492858887
21.0,21.0,1.5692150592803955
21.0,21.0,-1.6554149389266968
21.0,21.0,-3.445401191711426
2.0,2.0,0.2119973599910736
21.0,21.0,0.021310914307832718
21.0,14.0,0.634739100933075
21.0,21.0,-3.117263078689575
21.0,21.0,2.1891660690307617
21.0,21.0,4.323708534240723
21.0,21.0,0.5115922093391418
21.0,21.0,2.1758880615234375
21.0,21.0,3.3988399505615234
2.0,2.0,0.7904589176177979
21.0,21.0,-0.7662690877914429
21.0,21.0,-3.469200611114502
21.0,21.0,2.578219175338745
21.0,21.0,1.4906445741653442
21.0,21.0,-0.2532227635383606
21.0,21.0,3.5985376834869385
21.0,21.0,-5.527124881744385
21.0,21.0,3.658916473388672
2.0,2.0,0.41690871119499207
21.0,21.0,2.5866832733154297
21.0,21.0,5.334603786468506
21.0,21.0,-3.639899253845215
21.0,21.0,-3.5853230953216553
21.0,21.0,1.1075843572616577
21.0,21.0,2.797170400619507
21.0,21.0,-1.8943921327590942
21.0,21.0,5.515260219573975
21.0,21.0,-3.6946158409118652
21.0,21.0,-0.9599157571792603
21.0,21.0,2.9458014965057373
21.0,21.0,3.8859786987304688
21.0,21.0,-3.2952494621276855
21.0,22.0,-6.42404317855835
21.0,21.0,-4.311646461486816
21.0,21.0,4.5800604820251465
21.0,21.0,-4.903906345367432
21.0,21.0,1.9033576250076294
21.0,21.0,-1.8627071380615234
21.0,21.0,-3.311203956604004
21.0,21.0,1.9142653942108154
21.0,21.0,0.759840726852417
21.0,21.0,-2.2122340202331543
21.0,21.0,2.279923677444458
21.0,21.0,-2.7924132347106934
21.0,21.0,0.48988616466522217
21.0,21.0,-1.9489920139312744
21.0,21.0,-2.1276984214782715
21.0,21.0,-0.38203006982803345
2.0,2.0,4.741971015930176
21.0,21.0,-0.6300798654556274
21.0,21.0,4.725259304046631
21.0,21.0,-0.38616305589675903
21.0,21.0,-0.8847889304161072
21.0,21.0,3.962027072906494
21.0,21.0,2.7801640033721924
21.0,21.0,1.5934748649597168
21.0,21.0,2.1159346103668213
21.0,21.0,-1.6884571313858032
2.0,2.0,3.20271897315979
21.0,21.0,1.033679485321045
21.0,34.0,-1.385491132736206
21.0,21.0,2.3132784366607666
21.0,21.0,-6.163472652435303
21.0,21.0,-1.2821859121322632
21.0,21.0,-2.172497510910034
21.0,21.0,5.132143020629883
21.0,21.0,0.27368199825286865
2.0,2.0,-6.1711039543151855
21.0,21.0,4.287581443786621
21.0,21.0,0.3359297513961792
21.0,21.0,-0.8459004163742065
21.0,21.0,-0.6507734656333923
21.0,21.0,-2.9216456413269043
21.0,21.0,-1.5120397806167603
21.0,21.0,-0.3840267062187195
21.0,21.0,1.091715931892395
21.0,21.0,1.5449212789535522
0.0,0.0,-0.9818169474601746
2.0,2.0,3.083552598953247
21.0,9.0,-2.675913095474243
21.0,21.0,-4.371453762054443
21.0,21.0,2.6729178428649902
21.0,21.0,2.416569709777832
21.0,21.0,-0.16051961481571198
21.0,21.0,2.105226755142212
21.0,21.0,1.8656362295150757
2.0,2.0,7.97150182723999
21.0,21.0,-4.121518611907959
21.0,21.0,-0.7151426672935486
21.0,21.0,-2.1905932426452637
21.0,21.0,2.368893623352051
21.0,21.0,1.5842279195785522
21.0,21.0,-0.6994709968566895
2.0,2.0,1.318877100944519
21.0,21.0,2.9902820587158203
21.0,21.0,-1.0271762609481812
21.0,21.0,-1.6901878118515015
21.0,21.0,-2.6381096839904785
21.0,21.0,-4.625243663787842
21.0,21.0,-3.6071653366088867
21.0,21.0,-1.5935951471328735
21.0,21.0,6.751453399658203
2.0,2.0,4.44944429397583
