image_path,image_pred,image_pro
0.0,0.0,4.7055439949035645
0.0,0.0,1.236219882965088
0.0,0.0,4.981113910675049
2.0,2.0,8.438794136047363
21.0,21.0,3.319883346557617
21.0,21.0,3.7939372062683105
21.0,29.0,-0.9782072305679321
21.0,21.0,0.9480061531066895
21.0,21.0,2.6607894897460938
21.0,21.0,0.8096465468406677
21.0,21.0,-1.8919124603271484
2.0,2.0,1.6150777339935303
21.0,21.0,1.3983604907989502
21.0,21.0,1.8498749732971191
21.0,21.0,1.9356164932250977
21.0,11.0,5.004133224487305
21.0,21.0,2.063870429992676
21.0,21.0,2.454677104949951
21.0,21.0,1.1840338706970215
21.0,21.0,4.653263568878174
2.0,2.0,4.789158821105957
21.0,21.0,0.19778002798557281
21.0,21.0,-0.01684049889445305
21.0,21.0,1.6350562572479248
21.0,21.0,2.471493721008301
21.0,21.0,-0.8972522616386414
21.0,21.0,1.2305481433868408
21.0,21.0,-1.7444251775741577
21.0,21.0,3.02107572555542
2.0,4.0,-1.7248387336730957
21.0,21.0,3.0825095176696777
21.0,21.0,3.95036244392395
21.0,21.0,0.4318529963493347
21.0,21.0,-0.8776764869689941
21.0,21.0,1.6757709980010986
21.0,21.0,2.80501127243042
21.0,21.0,3.3585445880889893
21.0,21.0,6.332801342010498
21.0,25.0,-2.821472644805908
21.0,21.0,2.548841953277588
21.0,21.0,2.3261070251464844
21.0,21.0,4.200206756591797
21.0,21.0,0.706279456615448
21.0,4.0,-0.7589957118034363
21.0,21.0,-0.8459604978561401
21.0,21.0,6.626426696777344
21.0,29.0,-0.450719952583313
21.0,21.0,0.03330053761601448
21.0,21.0,1.2993016242980957
21.0,21.0,3.9620368480682373
21.0,11.0,6.697386741638184
21.0,21.0,5.827672481536865
21.0,21.0,0.8772554397583008
21.0,21.0,2.2924253940582275
21.0,21.0,1.181657314300537
21.0,1.0,-1.8960168361663818
21.0,33.0,0.5722115635871887
21.0,21.0,0.5578522086143494
21.0,15.0,-2.029351234436035
2.0,2.0,3.2773869037628174
21.0,21.0,-1.2930999994277954
21.0,21.0,1.784879207611084
21.0,21.0,1.506269097328186
21.0,21.0,1.7118031978607178
21.0,21.0,6.7261881828308105
21.0,21.0,0.4404415786266327
21.0,21.0,2.7970590591430664
21.0,21.0,-2.350595474243164
21.0,19.0,-1.8474318981170654
2.0,2.0,6.379771709442139
21.0,21.0,0.22589918971061707
21.0,21.0,0.5832639336585999
21.0,21.0,3.473968029022217
21.0,21.0,0.8050177693367004
21.0,21.0,-2.2646751403808594
21.0,21.0,-1.1532213687896729
21.0,21.0,2.600123405456543
21.0,21.0,2.5360822677612305
2.0,2.0,-0.45627379417419434
