image_path,image_pred,image_pro
./ext_data/img_v3_11029.jpg,29.0,2.2810938358306885
./ext_data/img_v3_25111.jpg,5.0,3.191970109939575
./ext_data/img_v3_28860.jpg,18.0,0.6469873785972595
./ext_data/img_v3_23090.jpg,39.0,-1.9464219808578491
./ext_data/img_v3_13039.jpg,13.0,-1.0219202041625977
./ext_data/img_v3_24546.jpg,4.0,-0.4453478455543518
./ext_data/img_v3_22743.jpg,39.0,1.4916988611221313
./ext_data/img_v3_23889.jpg,39.0,2.890655994415283
./ext_data/img_v3_13277.jpg,9.0,-1.230423092842102
./ext_data/img_v3_19828.jpg,35.0,-1.1001886129379272
./ext_data/img_v3_556.jpg,17.0,-1.3617846965789795
./ext_data/img_v3_34592.jpg,32.0,-0.08760783821344376
./ext_data/img_v3_8174.jpg,9.0,3.1427764892578125
./ext_data/img_v3_8826.jpg,6.0,-1.4980225563049316
./ext_data/img_v3_28097.jpg,20.0,-0.9056298136711121
./ext_data/img_v3_25455.jpg,5.0,-0.5978609323501587
./ext_data/img_v3_12387.jpg,5.0,0.7747724056243896
./ext_data/img_v3_21556.jpg,20.0,2.664376735687256
./ext_data/img_v3_19900.jpg,10.0,-0.009273555129766464
./ext_data/img_v3_18697.jpg,29.0,1.9596103429794312
./ext_data/img_v3_35017.jpg,23.0,1.4885382652282715
./ext_data/img_v3_20691.jpg,27.0,2.055800676345825
./ext_data/img_v3_10072.jpg,11.0,-1.3884360790252686
./ext_data/img_v3_20048.jpg,37.0,0.3970297574996948
./ext_data/img_v3_27840.jpg,21.0,-0.25677767395973206
./ext_data/img_v3_26059.jpg,21.0,-3.7553560733795166
./ext_data/img_v3_23284.jpg,26.0,-4.89403772354126
./ext_data/img_v3_38794.jpg,9.0,3.248406410217285
./ext_data/img_v3_15233.jpg,17.0,0.3577693998813629
./ext_data/img_v3_29632.jpg,33.0,0.89951092004776
./ext_data/img_v3_5308.jpg,11.0,4.770198822021484
./ext_data/img_v3_30330.jpg,21.0,-0.9708549976348877
./ext_data/img_v3_34830.jpg,23.0,-1.9212439060211182
./ext_data/img_v3_38018.jpg,7.0,4.070440292358398
./ext_data/img_v3_30576.jpg,23.0,-0.3325645625591278
./ext_data/img_v3_1287.jpg,9.0,1.7523144483566284
./ext_data/img_v3_4295.jpg,12.0,0.8410003185272217
./ext_data/img_v3_28546.jpg,32.0,1.582417368888855
./ext_data/img_v3_17853.jpg,5.0,0.06283384561538696
./ext_data/img_v3_12696.jpg,22.0,-1.380212426185608
./ext_data/img_v3_12625.jpg,29.0,1.9965999126434326
./ext_data/img_v3_36559.jpg,33.0,-1.6942707300186157
./ext_data/img_v3_14337.jpg,22.0,2.448598623275757
./ext_data/img_v3_29526.jpg,6.0,1.4380940198898315
./ext_data/img_v3_23148.jpg,39.0,2.9230265617370605
./ext_data/img_v3_33459.jpg,29.0,5.462859153747559
./ext_data/img_v3_25654.jpg,11.0,0.3558993935585022
./ext_data/img_v3_14083.jpg,20.0,2.0409600734710693
./ext_data/img_v3_25347.jpg,16.0,-0.7193122506141663
./ext_data/img_v3_9099.jpg,11.0,2.5390210151672363
./ext_data/img_v3_27462.jpg,15.0,-0.6001268625259399
./ext_data/img_v3_12850.jpg,21.0,-3.0312347412109375
./ext_data/img_v3_16004.jpg,25.0,2.2597813606262207
./ext_data/img_v3_35087.jpg,23.0,4.841141700744629
./ext_data/img_v3_32195.jpg,27.0,-1.97394859790802
./ext_data/img_v3_13089.jpg,7.0,-1.5456593036651611
./ext_data/img_v3_30316.jpg,30.0,9.86817741394043
./ext_data/img_v3_23819.jpg,39.0,-0.16550740599632263
./ext_data/img_v3_12861.jpg,21.0,-3.063243865966797
./ext_data/img_v3_8825.jpg,12.0,3.564931869506836
./ext_data/img_v3_33305.jpg,11.0,-4.0309295654296875
./ext_data/img_v3_17879.jpg,39.0,1.0426732301712036
./ext_data/img_v3_33851.jpg,8.0,4.962396144866943
./ext_data/img_v3_9818.jpg,11.0,2.263714075088501
./ext_data/img_v3_1132.jpg,8.0,1.4623771905899048
./ext_data/img_v3_37865.jpg,6.0,-1.0069570541381836
./ext_data/img_v3_20671.jpg,4.0,-1.124558687210083
./ext_data/img_v3_10008.jpg,11.0,-0.3837074637413025
./ext_data/img_v3_31425.jpg,24.0,5.218104839324951
./ext_data/img_v3_28472.jpg,16.0,1.8725546598434448
./ext_data/img_v3_17295.jpg,36.0,6.08450174331665
./ext_data/img_v3_13965.jpg,9.0,3.1592342853546143
./ext_data/img_v3_33687.jpg,3.0,3.4192166328430176
./ext_data/img_v3_19917.jpg,1.0,0.30931127071380615
./ext_data/img_v3_29348.jpg,19.0,1.720395565032959
./ext_data/img_v3_38211.jpg,6.0,6.1034440994262695
./ext_data/img_v3_29696.jpg,6.0,5.127381324768066
./ext_data/img_v3_20130.jpg,23.0,-0.14749963581562042
./ext_data/img_v3_14679.jpg,27.0,-2.1351051330566406
./ext_data/img_v3_27479.jpg,11.0,-2.0732972621917725
./ext_data/img_v3_29543.jpg,2.0,4.232484340667725
./ext_data/img_v3_33641.jpg,38.0,-2.0158839225769043
./ext_data/img_v3_16450.jpg,35.0,0.04039818421006203
./ext_data/img_v3_23545.jpg,38.0,4.89456033706665
./ext_data/img_v3_22702.jpg,22.0,-1.8675782680511475
./ext_data/img_v3_17398.jpg,23.0,1.399841070175171
./ext_data/img_v3_19761.jpg,1.0,1.6821980476379395
./ext_data/img_v3_8199.jpg,27.0,-0.5259261727333069
./ext_data/img_v3_2445.jpg,29.0,1.9371660947799683
./ext_data/img_v3_16174.jpg,32.0,0.49746039509773254
./ext_data/img_v3_30623.jpg,20.0,0.08406862616539001
./ext_data/img_v3_15077.jpg,5.0,-1.5213509798049927
./ext_data/img_v3_9955.jpg,11.0,2.911710739135742
./ext_data/img_v3_29103.jpg,0.0,1.7734675407409668
./ext_data/img_v3_18047.jpg,39.0,1.8537834882736206
./ext_data/img_v3_36933.jpg,5.0,0.7668589353561401
./ext_data/img_v3_18993.jpg,31.0,-1.6749544143676758
./ext_data/img_v3_22007.jpg,20.0,3.6808619499206543
./ext_data/img_v3_38727.jpg,12.0,-1.0136910676956177
./ext_data/img_v3_21231.jpg,4.0,0.9590370059013367
./ext_data/img_v3_21702.jpg,15.0,-2.309612989425659
./ext_data/img_v3_35439.jpg,33.0,1.9473377466201782
./ext_data/img_v3_35119.jpg,3.0,-1.9024767875671387
./ext_data/img_v3_16060.jpg,31.0,3.3618862628936768
./ext_data/img_v3_6753.jpg,8.0,0.932374119758606
./ext_data/img_v3_32249.jpg,27.0,2.4237053394317627
./ext_data/img_v3_17350.jpg,37.0,1.1511567831039429
./ext_data/img_v3_13102.jpg,8.0,3.428569793701172
./ext_data/img_v3_21730.jpg,3.0,1.1467785835266113
./ext_data/img_v3_24052.jpg,19.0,2.9423766136169434
./ext_data/img_v3_18306.jpg,0.0,-1.58968985080719
./ext_data/img_v3_32552.jpg,38.0,0.36036553978919983
./ext_data/img_v3_24580.jpg,27.0,1.1920572519302368
./ext_data/img_v3_26004.jpg,21.0,0.8991151452064514
./ext_data/img_v3_28242.jpg,5.0,-1.246486783027649
./ext_data/img_v3_28793.jpg,38.0,0.8131755590438843
./ext_data/img_v3_7676.jpg,29.0,-0.20633913576602936
./ext_data/img_v3_17014.jpg,30.0,7.057201862335205
./ext_data/img_v3_7833.jpg,11.0,2.702049970626831
./ext_data/img_v3_10774.jpg,10.0,5.91888952255249
./ext_data/img_v3_22119.jpg,20.0,-0.8894608616828918
./ext_data/img_v3_6823.jpg,8.0,2.210158348083496
./ext_data/img_v3_9352.jpg,11.0,2.0234711170196533
./ext_data/img_v3_34988.jpg,33.0,2.924571990966797
./ext_data/img_v3_5467.jpg,11.0,3.2938826084136963
./ext_data/img_v3_14816.jpg,27.0,-0.18094635009765625
./ext_data/img_v3_7863.jpg,6.0,4.738158702850342
./ext_data/img_v3_33863.jpg,30.0,5.168001651763916
./ext_data/img_v3_20474.jpg,27.0,2.0126793384552
./ext_data/img_v3_17261.jpg,20.0,1.1681103706359863
./ext_data/img_v3_22740.jpg,39.0,0.2553543150424957
./ext_data/img_v3_7556.jpg,6.0,5.188275337219238
./ext_data/img_v3_37207.jpg,18.0,-1.0467448234558105
./ext_data/img_v3_25238.jpg,3.0,-0.6148033142089844
./ext_data/img_v3_11803.jpg,11.0,0.2679421305656433
./ext_data/img_v3_17306.jpg,20.0,-0.3104538321495056
./ext_data/img_v3_32941.jpg,32.0,7.792954444885254
./ext_data/img_v3_4428.jpg,39.0,0.7981633543968201
./ext_data/img_v3_20976.jpg,18.0,10.936543464660645
./ext_data/img_v3_34622.jpg,32.0,3.213131904602051
./ext_data/img_v3_31861.jpg,26.0,-0.5710859298706055
./ext_data/img_v3_36485.jpg,38.0,4.8148956298828125
./ext_data/img_v3_36747.jpg,38.0,6.640264511108398
./ext_data/img_v3_31764.jpg,25.0,8.57585620880127
./ext_data/img_v3_7884.jpg,8.0,6.566788196563721
./ext_data/img_v3_11739.jpg,31.0,-3.281902551651001
./ext_data/img_v3_25868.jpg,30.0,1.1934351921081543
./ext_data/img_v3_21820.jpg,39.0,-0.5819562077522278
./ext_data/img_v3_30560.jpg,21.0,3.805665969848633
./ext_data/img_v3_12076.jpg,11.0,0.13428781926631927
./ext_data/img_v3_28894.jpg,0.0,1.5109792947769165
./ext_data/img_v3_9294.jpg,9.0,2.8790812492370605
./ext_data/img_v3_523.jpg,9.0,-0.35338079929351807
./ext_data/img_v3_29015.jpg,0.0,0.053496457636356354
./ext_data/img_v3_10148.jpg,19.0,-1.2278590202331543
./ext_data/img_v3_27689.jpg,25.0,-1.4619179964065552
./ext_data/img_v3_16384.jpg,27.0,-2.187971830368042
./ext_data/img_v3_30578.jpg,21.0,0.4352334141731262
./ext_data/img_v3_13963.jpg,39.0,1.1866084337234497
./ext_data/img_v3_30386.jpg,30.0,2.0480411052703857
./ext_data/img_v3_8489.jpg,25.0,-2.2687535285949707
./ext_data/img_v3_8834.jpg,20.0,0.05443882942199707
./ext_data/img_v3_16683.jpg,23.0,1.5197949409484863
./ext_data/img_v3_4111.jpg,29.0,-0.19744904339313507
./ext_data/img_v3_25279.jpg,0.0,1.2972066402435303
./ext_data/img_v3_27861.jpg,14.0,-0.5639246106147766
./ext_data/img_v3_427.jpg,9.0,-1.1884901523590088
./ext_data/img_v3_9007.jpg,11.0,1.578373908996582
./ext_data/img_v3_11602.jpg,29.0,-0.6189844608306885
./ext_data/img_v3_13054.jpg,6.0,-2.4539127349853516
./ext_data/img_v3_9930.jpg,11.0,5.191177845001221
./ext_data/img_v3_24508.jpg,18.0,4.7692484855651855
./ext_data/img_v3_14223.jpg,4.0,-2.7228477001190186
./ext_data/img_v3_10041.jpg,11.0,0.24102996289730072
./ext_data/img_v3_3373.jpg,29.0,-1.1392402648925781
./ext_data/img_v3_18979.jpg,32.0,2.473179340362549
./ext_data/img_v3_36347.jpg,20.0,2.255368232727051
./ext_data/img_v3_19214.jpg,39.0,-0.5000422596931458
./ext_data/img_v3_3928.jpg,20.0,-3.0268232822418213
./ext_data/img_v3_21189.jpg,18.0,1.838432788848877
./ext_data/img_v3_3371.jpg,34.0,0.6788514852523804
./ext_data/img_v3_25805.jpg,1.0,2.052729606628418
./ext_data/img_v3_180.jpg,11.0,8.223203659057617
./ext_data/img_v3_29037.jpg,18.0,-2.116865873336792
./ext_data/img_v3_27365.jpg,12.0,-1.9098984003067017
./ext_data/img_v3_9688.jpg,39.0,2.057075023651123
./ext_data/img_v3_19029.jpg,1.0,1.6845788955688477
./ext_data/img_v3_10181.jpg,11.0,2.11189341545105
./ext_data/img_v3_25131.jpg,1.0,-1.4183173179626465
./ext_data/img_v3_19021.jpg,31.0,4.421102523803711
./ext_data/img_v3_29176.jpg,19.0,11.747664451599121
./ext_data/img_v3_29450.jpg,19.0,6.18007230758667
./ext_data/img_v3_1084.jpg,8.0,2.4510509967803955
./ext_data/img_v3_8736.jpg,12.0,-2.285398244857788
./ext_data/img_v3_33525.jpg,20.0,-0.5989589095115662
./ext_data/img_v3_28565.jpg,27.0,-2.7972757816314697
./ext_data/img_v3_15540.jpg,38.0,0.7239437103271484
./ext_data/img_v3_2405.jpg,2.0,1.1955845355987549
./ext_data/img_v3_16796.jpg,1.0,-2.5606276988983154
./ext_data/img_v3_20584.jpg,8.0,0.6146129965782166
./ext_data/img_v3_9629.jpg,9.0,8.72488021850586
./ext_data/img_v3_31500.jpg,20.0,-1.932679295539856
./ext_data/img_v3_37606.jpg,3.0,2.065004587173462
./ext_data/img_v3_22279.jpg,30.0,5.138350963592529
./ext_data/img_v3_23719.jpg,25.0,-1.4994417428970337
./ext_data/img_v3_37152.jpg,0.0,-1.2825835943222046
./ext_data/img_v3_18323.jpg,20.0,1.6071990728378296
./ext_data/img_v3_2497.jpg,12.0,0.10936032980680466
./ext_data/img_v3_14900.jpg,19.0,-0.2073042094707489
./ext_data/img_v3_17428.jpg,25.0,-1.5244042873382568
./ext_data/img_v3_34888.jpg,33.0,3.602962017059326
./ext_data/img_v3_33027.jpg,28.0,0.4194871187210083
./ext_data/img_v3_7687.jpg,7.0,-0.07683365792036057
./ext_data/img_v3_37821.jpg,6.0,5.043774604797363
./ext_data/img_v3_5794.jpg,11.0,4.593890190124512
./ext_data/img_v3_24542.jpg,27.0,-0.665902853012085
./ext_data/img_v3_27191.jpg,39.0,-1.186237096786499
./ext_data/img_v3_14885.jpg,21.0,-1.163360834121704
./ext_data/img_v3_24438.jpg,21.0,-0.759346067905426
./ext_data/img_v3_31165.jpg,26.0,1.3416907787322998
./ext_data/img_v3_14387.jpg,15.0,-1.7720932960510254
./ext_data/img_v3_12964.jpg,8.0,0.45360642671585083
./ext_data/img_v3_17453.jpg,39.0,0.684341549873352
./ext_data/img_v3_25467.jpg,29.0,7.76260232925415
./ext_data/img_v3_10029.jpg,13.0,-0.3116387128829956
./ext_data/img_v3_9772.jpg,6.0,0.06308932602405548
./ext_data/img_v3_11785.jpg,10.0,1.3035047054290771
./ext_data/img_v3_27863.jpg,14.0,1.2489111423492432
./ext_data/img_v3_33699.jpg,6.0,0.30823326110839844
./ext_data/img_v3_4979.jpg,33.0,-1.772125005722046
./ext_data/img_v3_38605.jpg,39.0,3.2924113273620605
./ext_data/img_v3_23564.jpg,38.0,-1.2321441173553467
./ext_data/img_v3_38581.jpg,4.0,-0.23376011848449707
./ext_data/img_v3_24629.jpg,27.0,0.9416841268539429
./ext_data/img_v3_23796.jpg,21.0,-2.9466586112976074
./ext_data/img_v3_17381.jpg,33.0,2.0348007678985596
./ext_data/img_v3_21337.jpg,0.0,-1.3415364027023315
./ext_data/img_v3_27345.jpg,12.0,2.9309396743774414
./ext_data/img_v3_16206.jpg,36.0,2.723517894744873
./ext_data/img_v3_21878.jpg,29.0,0.5021973848342896
./ext_data/img_v3_9625.jpg,8.0,5.19840669631958
./ext_data/img_v3_2766.jpg,9.0,-0.6341899037361145
./ext_data/img_v3_24645.jpg,18.0,0.2933219075202942
./ext_data/img_v3_9226.jpg,4.0,-0.757621705532074
./ext_data/img_v3_15816.jpg,35.0,5.341162204742432
./ext_data/img_v3_16359.jpg,18.0,0.39855295419692993
./ext_data/img_v3_19007.jpg,25.0,-1.8902171850204468
./ext_data/img_v3_27265.jpg,9.0,-0.48132550716400146
./ext_data/img_v3_9940.jpg,11.0,2.2580180168151855
./ext_data/img_v3_20385.jpg,27.0,-0.5552138090133667
./ext_data/img_v3_671.jpg,8.0,1.9340581893920898
./ext_data/img_v3_21574.jpg,38.0,-0.22784122824668884
./ext_data/img_v3_20923.jpg,20.0,-0.2758449912071228
./ext_data/img_v3_30690.jpg,21.0,0.6802934408187866
./ext_data/img_v3_22377.jpg,5.0,0.6858154535293579
./ext_data/img_v3_15493.jpg,1.0,0.061764881014823914
./ext_data/img_v3_14904.jpg,24.0,-1.0381964445114136
./ext_data/img_v3_27732.jpg,21.0,0.8365584015846252
./ext_data/img_v3_1439.jpg,9.0,-0.2802134156227112
./ext_data/img_v3_36996.jpg,38.0,5.258441925048828
./ext_data/img_v3_36158.jpg,37.0,5.631949424743652
./ext_data/img_v3_11005.jpg,12.0,0.6483436822891235
./ext_data/img_v3_15847.jpg,37.0,0.8798125386238098
./ext_data/img_v3_36162.jpg,33.0,-1.7564603090286255
./ext_data/img_v3_35662.jpg,12.0,-0.18276327848434448
./ext_data/img_v3_31703.jpg,25.0,5.281052112579346
./ext_data/img_v3_11867.jpg,15.0,-0.0007393853738903999
./ext_data/img_v3_19086.jpg,32.0,2.308786630630493
./ext_data/img_v3_25331.jpg,0.0,0.7813559174537659
./ext_data/img_v3_686.jpg,9.0,3.405463695526123
./ext_data/img_v3_17303.jpg,3.0,-0.9392657279968262
./ext_data/img_v3_1493.jpg,6.0,3.0776803493499756
